date,store_nbr,item_nbr,units
2014-02-08,20,41,41
2014-02-08,21,5,102
2014-02-08,21,44,77
2014-02-08,21,109,9
2014-02-08,22,9,59
2014-02-08,22,68,17
2014-02-08,23,5,24
2014-02-08,23,45,44
2014-02-08,23,56,3
2014-02-08,24,6,56
2014-02-08,24,43,82
2014-02-08,24,60,1
2014-02-08,25,9,125
2014-02-08,25,45,100
2014-02-08,25,50,1
2014-02-08,26,5,36
2014-02-08,26,45,53
2014-02-08,27,9,80
2014-02-08,27,68,13
2014-02-08,28,5,40
2014-02-08,28,45,48
2014-02-08,29,8,14
2014-02-08,29,41,21
2014-02-08,29,45,62
2014-02-08,29,56,4
2014-02-08,31,9,64
2014-02-08,31,67,5
2014-02-08,31,98,1
2014-02-08,32,9,32
2014-02-08,32,45,44
2014-02-08,34,9,60
2014-02-08,34,31,1
2014-02-08,34,45,97
2014-02-08,35,16,42
2014-02-08,35,49,12
2014-02-08,35,66,18
2014-02-08,36,9,54
2014-02-08,36,44,26
2014-02-08,37,5,58
2014-02-08,37,38,9
2014-02-08,37,45,50
2014-02-08,39,36,12
2014-02-08,40,5,95
2014-02-08,40,45,69
2014-02-08,40,55,3
2014-02-08,41,16,63
2014-02-08,41,61,4
2014-02-08,41,68,24
2014-02-08,41,108,16
2014-02-08,43,16,88
2014-02-08,43,37,17
2014-02-08,43,105,1
2014-02-08,44,5,43
2014-02-08,44,68,45
2014-02-08,44,105,4
2014-02-08,45,4,1
2014-02-08,45,9,29
2014-02-08,45,26,6
2014-02-08,45,34,1
2014-02-08,45,50,1
2014-02-09,1,9,61
2014-02-09,1,28,10
2014-02-09,1,40,1
2014-02-09,1,47,2
2014-02-09,1,51,5
2014-02-09,1,99,10
2014-02-09,3,5,84
2014-02-09,3,45,96
2014-02-09,3,109,4
2014-02-09,4,27,20
2014-02-09,4,90,2
2014-02-09,4,101,1
2014-02-09,5,16,52
2014-02-09,5,37,20
2014-02-09,7,5,85
2014-02-09,7,23,35
2014-02-09,7,95,40
2014-02-09,8,5,30
2014-02-09,8,23,5
2014-02-09,9,5,50
2014-02-09,9,45,81
2014-02-09,10,5,91
2014-02-09,10,37,24
2014-02-09,11,9,68
2014-02-09,11,68,34
2014-02-09,11,87,2
2014-02-09,12,16,45
2014-02-09,12,37,21
2014-02-09,12,79,2
2014-02-09,13,5,66
2014-02-09,13,36,75
2014-02-09,14,9,2
2014-02-09,14,50,8
2014-02-09,15,5,79
2014-02-09,15,45,109
2014-02-09,15,49,2
2014-02-09,15,61,1
2014-02-09,16,16,37
2014-02-09,16,39,1
2014-02-09,16,64,5
2014-02-09,17,37,79
2014-02-09,18,5,13
2014-02-09,18,37,14
2014-02-09,19,15,52
2014-02-09,19,16,30
2014-02-09,19,39,1
2014-02-09,19,83,5
2014-02-09,20,41,38
2014-02-09,21,5,80
2014-02-09,21,44,98
2014-02-09,21,109,21
2014-02-09,22,9,44
2014-02-09,22,68,20
2014-02-09,23,5,21
2014-02-09,23,45,31
2014-02-09,23,56,4
2014-02-09,24,6,50
2014-02-09,24,43,69
2014-02-09,24,60,2
2014-02-09,25,9,125
2014-02-09,25,45,113
2014-02-09,25,50,3
2014-02-09,26,5,25
2014-02-09,26,45,53
2014-02-09,27,9,61
2014-02-09,27,68,26
2014-02-09,28,5,22
2014-02-09,28,45,73
2014-02-09,29,8,44
2014-02-09,29,41,23
2014-02-09,29,45,62
2014-02-09,30,16,52
2014-02-09,31,9,115
2014-02-09,31,45,125
2014-02-09,31,67,16
2014-02-09,32,9,66
2014-02-09,32,45,70
2014-02-09,34,9,84
2014-02-09,34,31,2
2014-02-09,34,45,88
2014-02-09,35,16,51
2014-02-09,35,66,18
2014-02-09,36,9,47
2014-02-09,36,44,63
2014-02-09,37,5,82
2014-02-09,37,38,6
2014-02-09,37,45,43
2014-02-09,37,53,3
2014-02-09,37,104,1
2014-02-09,39,36,5
2014-02-09,39,103,4
2014-02-09,40,5,82
2014-02-09,40,45,98
2014-02-09,40,55,5
2014-02-09,41,16,55
2014-02-09,41,61,1
2014-02-09,41,68,17
2014-02-09,41,108,7
2014-02-09,43,16,81
2014-02-09,43,37,18
2014-02-09,43,73,1
2014-02-09,44,5,68
2014-02-09,44,68,47
2014-02-09,44,94,2
2014-02-09,45,9,36
2014-02-09,45,26,2
2014-02-09,45,50,2
2014-02-10,1,9,21
2014-02-10,1,28,7
2014-02-10,1,47,8
2014-02-10,1,99,1
2014-02-10,2,5,38
2014-02-10,2,11,4
2014-02-10,3,5,79
2014-02-10,3,45,88
2014-02-10,3,109,2
2014-02-10,4,9,117
2014-02-10,4,27,12
2014-02-10,4,90,1
2014-02-10,5,16,24
2014-02-10,5,37,10
2014-02-10,6,45,96
2014-02-10,7,5,15
2014-02-10,7,23,26
2014-02-10,7,95,36
2014-02-10,8,5,29
2014-02-10,8,23,8
2014-02-10,8,59,3
2014-02-10,9,5,31
2014-02-10,9,45,85
2014-02-10,10,5,124
2014-02-10,10,37,20
2014-02-10,11,9,32
2014-02-10,11,68,22
2014-02-10,11,87,1
2014-02-10,12,16,40
2014-02-10,12,37,9
2014-02-10,12,79,1
2014-02-10,13,5,63
2014-02-10,13,36,53
2014-02-10,14,50,3
2014-02-10,15,5,49
2014-02-10,15,45,54
2014-02-10,15,49,1
2014-02-10,15,61,2
2014-02-10,17,9,106
2014-02-10,17,37,48
2014-02-10,18,5,35
2014-02-10,18,37,19
2014-02-10,20,5,86
2014-02-10,20,41,42
2014-02-10,21,5,73
2014-02-10,21,44,118
2014-02-10,21,109,1
2014-02-10,22,9,46
2014-02-10,22,54,1
2014-02-10,22,68,19
2014-02-10,23,5,35
2014-02-10,23,45,43
2014-02-10,24,6,70
2014-02-10,24,43,47
2014-02-10,24,60,1
2014-02-10,25,9,124
2014-02-10,25,45,70
2014-02-10,26,5,45
2014-02-10,26,45,63
2014-02-10,27,9,22
2014-02-10,27,68,15
2014-02-10,28,5,42
2014-02-10,28,45,67
2014-02-10,29,8,26
2014-02-10,29,41,32
2014-02-10,29,45,112
2014-02-10,30,16,39
2014-02-10,30,44,119
2014-02-10,31,9,76
2014-02-10,31,45,94
2014-02-10,31,67,8
2014-02-10,31,98,2
2014-02-10,32,9,65
2014-02-10,32,45,49
2014-02-10,34,9,66
2014-02-10,34,31,6
2014-02-10,34,45,117
2014-02-10,35,16,27
2014-02-10,35,49,3
2014-02-10,35,66,24
2014-02-10,36,9,30
2014-02-10,36,30,3
2014-02-10,36,44,33
2014-02-10,37,5,51
2014-02-10,37,38,9
2014-02-10,37,45,35
2014-02-10,38,9,82
2014-02-10,38,45,88
2014-02-10,39,9,6
2014-02-10,39,36,6
2014-02-10,40,5,23
2014-02-10,40,45,48
2014-02-10,40,51,12
2014-02-10,40,55,7
2014-02-10,41,16,42
2014-02-10,41,61,20
2014-02-10,41,68,18
2014-02-10,41,108,3
2014-02-10,42,5,53
2014-02-10,42,45,71
2014-02-10,43,16,65
2014-02-10,43,37,12
2014-02-10,43,73,1
2014-02-10,44,5,35
2014-02-10,44,68,59
2014-02-10,44,94,1
2014-02-10,45,9,5
2014-02-10,45,26,3
2014-02-10,45,34,1
2014-02-10,45,50,1
2014-02-11,1,9,10
2014-02-11,1,28,7
2014-02-11,1,47,6
2014-02-11,1,51,3
2014-02-11,2,5,31
2014-02-11,2,44,128
2014-02-11,3,5,78
2014-02-11,3,45,45
2014-02-11,3,109,2
2014-02-11,4,9,80
2014-02-11,4,27,10
2014-02-11,4,90,2
2014-02-11,4,101,1
2014-02-11,5,16,20
2014-02-11,5,37,14
2014-02-11,6,9,113
2014-02-11,6,45,69
2014-02-11,6,107,3
2014-02-11,7,5,116
2014-02-11,7,23,22
2014-02-11,7,95,33
2014-02-11,8,5,17
2014-02-11,8,23,10
2014-02-11,8,59,2
2014-02-11,8,100,1
2014-02-11,9,5,29
2014-02-11,9,10,2
2014-02-11,9,45,54
2014-02-11,10,5,65
2014-02-11,10,37,15
2014-02-11,11,9,46
2014-02-11,11,61,2
2014-02-11,11,68,14
2014-02-11,12,16,38
2014-02-11,12,37,20
2014-02-11,13,5,52
2014-02-11,13,36,26
2014-02-11,14,9,12
2014-02-11,14,25,3
2014-02-11,14,50,1
2014-02-11,15,5,60
2014-02-11,15,45,50
2014-02-11,15,61,3
2014-02-11,17,37,59
2014-02-11,18,5,9
2014-02-11,18,37,10
2014-02-11,20,5,40
2014-02-11,20,41,28
2014-02-11,21,5,65
2014-02-11,21,44,42
2014-02-11,21,109,18
2014-02-11,22,9,44
2014-02-11,22,54,2
2014-02-11,22,68,28
2014-02-11,23,5,15
2014-02-11,23,45,33
2014-02-11,23,56,2
2014-02-11,24,6,75
2014-02-11,24,43,60
2014-02-11,24,60,1
2014-02-11,24,76,2
2014-02-11,25,9,98
2014-02-11,25,45,64
2014-02-11,26,5,28
2014-02-11,26,45,53
2014-02-11,27,9,34
2014-02-11,27,68,18
2014-02-11,28,5,10
2014-02-11,28,45,54
2014-02-11,29,8,27
2014-02-11,29,41,18
2014-02-11,29,45,50
2014-02-11,30,16,55
2014-02-11,30,44,99
2014-02-11,30,65,1
2014-02-11,31,9,23
2014-02-11,31,45,67
2014-02-11,31,67,9
2014-02-11,32,9,28
2014-02-11,32,45,36
2014-02-11,33,9,123
2014-02-11,34,9,86
2014-02-11,34,45,67
2014-02-11,35,16,23
2014-02-11,35,49,2
2014-02-11,35,50,4
2014-02-11,35,66,10
2014-02-11,35,105,1
2014-02-11,36,9,21
2014-02-11,36,44,80
2014-02-11,37,5,28
2014-02-11,37,38,6
2014-02-11,37,45,26
2014-02-11,37,53,2
2014-02-11,38,9,58
2014-02-11,38,45,75
2014-02-11,38,98,1
2014-02-11,39,9,5
2014-02-11,39,36,3
2014-02-11,40,5,41
2014-02-11,40,45,40
2014-02-11,40,55,2
2014-02-11,41,16,33
2014-02-11,41,68,10
2014-02-11,41,108,5
2014-02-11,42,5,9
2014-02-11,42,45,57
2014-02-11,43,16,60
2014-02-11,43,37,7
2014-02-11,44,5,65
2014-02-11,44,68,32
2014-02-11,44,94,1
2014-02-11,44,105,1
2014-02-11,45,9,34
2014-02-11,45,26,3
2014-02-11,45,50,2
2014-02-12,1,9,28
2014-02-12,1,28,3
2014-02-12,1,40,2
2014-02-12,1,47,6
2014-02-12,1,51,13
2014-02-12,1,99,5
2014-02-12,2,5,60
2014-02-12,2,11,4
2014-02-12,2,44,117
2014-02-12,3,5,38
2014-02-12,3,45,61
2014-02-12,3,109,3
2014-02-12,4,9,132
2014-02-12,4,27,14
2014-02-12,4,90,2
2014-02-12,5,16,22
2014-02-12,5,37,4
2014-02-12,6,9,57
2014-02-12,6,45,50
2014-02-12,6,107,2
2014-02-12,7,5,83
2014-02-12,7,23,31
2014-02-12,7,95,35
2014-02-12,8,5,7
2014-02-12,8,23,13
2014-02-12,9,5,38
2014-02-12,9,45,69
2014-02-12,10,5,56
2014-02-12,10,37,16
2014-02-12,11,9,28
2014-02-12,11,68,27
2014-02-12,12,16,41
2014-02-12,12,37,24
2014-02-12,13,5,42
2014-02-12,13,36,40
2014-02-12,14,9,3
2014-02-12,14,25,17
2014-02-12,14,50,9
2014-02-12,15,5,54
2014-02-12,15,45,46
2014-02-12,17,37,85
2014-02-12,18,5,13
2014-02-12,18,37,10
2014-02-12,18,57,3
2014-02-12,20,5,27
2014-02-12,20,41,17
2014-02-12,21,5,26
2014-02-12,21,44,61
2014-02-12,21,91,1
2014-02-12,21,109,8
2014-02-12,22,9,20
2014-02-12,22,68,29
2014-02-12,23,5,13
2014-02-12,23,45,24
2014-02-12,23,56,2
2014-02-12,24,6,56
2014-02-12,24,43,65
2014-02-12,25,9,58
2014-02-12,25,12,1
2014-02-12,25,45,70
2014-02-12,25,50,1
2014-02-12,26,5,33
2014-02-12,26,45,54
2014-02-12,27,9,17
2014-02-12,27,68,10
2014-02-12,27,80,1
2014-02-12,28,5,11
2014-02-12,28,45,51
2014-02-12,29,8,18
2014-02-12,29,41,11
2014-02-12,29,45,40
2014-02-12,30,16,44
2014-02-12,30,44,131
2014-02-12,31,9,47
2014-02-12,31,45,76
2014-02-12,31,67,9
2014-02-12,31,98,2
2014-02-12,32,9,7
2014-02-12,32,45,37
2014-02-12,33,9,35
2014-02-12,34,9,68
2014-02-12,34,45,88
2014-02-12,35,16,32
2014-02-12,35,49,4
2014-02-12,35,50,7
2014-02-12,35,66,13
2014-02-12,36,9,27
2014-02-12,36,44,40
2014-02-12,37,5,22
2014-02-12,37,45,35
2014-02-12,38,9,40
2014-02-12,38,45,74
2014-02-12,38,98,1
2014-02-12,39,36,4
2014-02-12,40,5,20
2014-02-12,40,45,39
2014-02-12,40,55,1
2014-02-12,41,16,27
2014-02-12,41,61,1
2014-02-12,41,68,22
2014-02-12,41,108,10
2014-02-12,42,5,30
2014-02-12,42,45,68
2014-02-12,43,16,40
2014-02-12,43,37,10
2014-02-12,43,73,2
2014-02-12,43,105,2
2014-02-12,44,5,16
2014-02-12,44,68,49
2014-02-12,45,9,15
2014-02-12,45,26,6
2014-02-12,45,34,1
2014-02-12,45,50,4
2014-02-13,1,9,3
2014-02-13,1,28,6
2014-02-13,1,47,7
2014-02-13,1,51,16
2014-02-13,2,5,39
2014-02-13,2,44,111
2014-02-13,3,5,24
2014-02-13,3,45,48
2014-02-13,3,109,4
2014-02-13,4,27,14
2014-02-13,4,90,2
2014-02-13,5,16,32
2014-02-13,5,32,1
2014-02-13,5,37,13
2014-02-13,6,9,35
2014-02-13,6,45,43
2014-02-13,6,107,1
2014-02-13,7,5,38
2014-02-13,7,23,33
2014-02-13,7,95,25
2014-02-13,8,5,33
2014-02-13,8,23,10
2014-02-13,9,5,23
2014-02-13,9,10,1
2014-02-13,9,45,55
2014-02-13,10,5,26
2014-02-13,10,37,16
2014-02-13,11,9,45
2014-02-13,11,61,2
2014-02-13,11,68,26
2014-02-13,11,87,2
2014-02-13,12,16,40
2014-02-13,12,37,20
2014-02-13,12,79,4
2014-02-13,13,5,44
2014-02-13,13,36,60
2014-02-13,14,9,2
2014-02-13,14,25,4
2014-02-13,14,50,9
2014-02-13,15,5,60
2014-02-13,15,45,60
2014-02-13,15,61,2
2014-02-13,17,9,127
2014-02-13,17,37,59
2014-02-13,18,5,7
2014-02-13,18,37,6
2014-02-13,18,57,1
2014-02-13,18,72,1
2014-02-13,20,5,38
2014-02-13,20,41,25
2014-02-13,21,5,34
2014-02-13,21,44,46
2014-02-13,21,109,2
2014-02-13,22,9,26
2014-02-13,22,68,44
2014-02-13,23,5,21
2014-02-13,23,45,28
2014-02-13,24,6,37
2014-02-13,24,43,68
2014-02-13,24,60,1
2014-02-13,25,9,127
2014-02-13,25,45,55
2014-02-13,26,5,24
2014-02-13,26,45,33
2014-02-13,27,9,37
2014-02-13,27,68,15
2014-02-13,27,80,1
2014-02-13,28,5,36
2014-02-13,28,45,27
2014-02-13,29,8,18
2014-02-13,29,41,18
2014-02-13,29,45,45
2014-02-13,30,16,21
2014-02-13,30,44,89
2014-02-13,30,65,2
2014-02-13,31,9,29
2014-02-13,31,45,73
2014-02-13,31,67,13
2014-02-13,32,9,32
2014-02-13,32,45,17
2014-02-13,33,9,32
2014-02-13,34,9,12
2014-02-13,34,45,52
2014-02-13,35,16,24
2014-02-13,35,49,1
2014-02-13,35,50,3
2014-02-13,35,66,9
2014-02-13,36,9,42
2014-02-13,36,30,1
2014-02-13,36,44,34
2014-02-13,37,5,24
2014-02-13,37,38,1
2014-02-13,37,45,19
2014-02-13,38,9,51
2014-02-13,38,45,63
2014-02-13,39,9,9
2014-02-13,39,36,9
2014-02-13,40,5,42
2014-02-13,40,45,34
2014-02-13,40,55,4
2014-02-13,41,16,48
2014-02-13,41,68,14
2014-02-13,41,108,3
2014-02-13,42,5,21
2014-02-13,42,45,52
2014-02-13,43,16,52
2014-02-13,43,37,8
2014-02-13,44,5,15
2014-02-13,44,68,27
2014-02-13,44,94,1
2014-02-13,45,9,15
2014-02-13,45,34,1
2014-02-14,1,9,5
2014-02-14,1,28,2
2014-02-14,1,40,1
2014-02-14,1,47,8
2014-02-14,1,51,10
2014-02-14,2,5,72
2014-02-14,2,44,121
2014-02-14,3,5,18
2014-02-14,3,45,48
2014-02-14,3,109,2
2014-02-14,4,27,14
2014-02-14,5,16,31
2014-02-14,5,37,10
2014-02-14,6,9,20
2014-02-14,6,45,44
2014-02-14,6,107,3
2014-02-14,7,5,33
2014-02-14,7,23,23
2014-02-14,7,95,20
2014-02-14,8,5,12
2014-02-14,8,23,4
2014-02-14,8,100,1
2014-02-14,9,5,18
2014-02-14,9,10,1
2014-02-14,9,45,54
2014-02-14,10,5,38
2014-02-14,10,37,9
2014-02-14,11,9,41
2014-02-14,11,68,27
2014-02-14,11,87,1
2014-02-14,12,16,36
2014-02-14,12,37,6
2014-02-14,13,5,26
2014-02-14,13,36,34
2014-02-14,14,9,18
2014-02-14,14,25,4
2014-02-14,14,50,6
2014-02-14,15,5,39
2014-02-14,15,45,51
2014-02-14,15,61,1
2014-02-14,17,9,126
2014-02-14,17,37,43
2014-02-14,18,5,25
2014-02-14,18,37,8
2014-02-14,20,5,24
2014-02-14,20,41,23
2014-02-14,20,106,1
2014-02-14,21,5,33
2014-02-14,21,44,62
2014-02-14,21,109,14
2014-02-14,22,9,32
2014-02-14,22,68,20
2014-02-14,23,5,34
2014-02-14,23,45,21
2014-02-14,23,56,1
2014-02-14,24,6,36
2014-02-14,24,43,26
2014-02-14,24,76,1
2014-02-14,25,9,16
2014-02-14,25,45,51
2014-02-14,26,5,10
2014-02-14,26,45,34
2014-02-14,27,9,47
2014-02-14,27,68,12
2014-02-14,27,80,3
2014-02-14,28,5,7
2014-02-14,28,45,21
2014-02-14,29,8,5
2014-02-14,29,41,27
2014-02-14,29,45,30
2014-02-14,31,9,28
2014-02-14,31,45,74
2014-02-14,31,67,8
2014-02-14,32,9,47
2014-02-14,32,45,30
2014-02-14,33,9,48
2014-02-14,34,9,46
2014-02-14,34,31,2
2014-02-14,34,45,47
2014-02-14,35,16,17
2014-02-14,35,50,4
2014-02-14,35,66,17
2014-02-14,36,9,16
2014-02-14,36,30,2
2014-02-14,36,44,28
2014-02-14,37,5,23
2014-02-14,37,38,1
2014-02-14,37,45,27
2014-02-14,37,53,2
2014-02-14,38,9,26
2014-02-14,38,45,67
2014-02-14,38,98,1
2014-02-14,39,9,14
2014-02-14,39,36,5
2014-02-14,40,5,42
2014-02-14,40,45,37
2014-02-14,40,55,3
2014-02-14,41,16,16
2014-02-14,41,68,14
2014-02-14,41,108,14
2014-02-14,42,5,42
2014-02-14,42,45,57
2014-02-14,43,16,36
2014-02-14,43,37,13
2014-02-14,43,73,3
2014-02-14,44,5,13
2014-02-14,44,68,31
2014-02-14,44,94,1
2014-02-14,44,105,1
2014-02-14,45,9,19
2014-02-14,45,26,1
2014-02-15,1,9,22
2014-02-15,1,28,8
2014-02-15,1,40,1
2014-02-15,1,47,9
2014-02-15,2,5,47
2014-02-15,2,44,124
2014-02-15,3,5,57
2014-02-15,3,45,73
2014-02-15,3,109,4
2014-02-15,4,27,9
2014-02-15,4,90,3
2014-02-15,4,101,2
2014-02-15,5,16,39
2014-02-15,5,37,16
2014-02-15,6,9,43
2014-02-15,6,45,52
2014-02-15,6,107,2
2014-02-15,7,5,49
2014-02-15,7,7,1
2014-02-15,7,23,27
2014-02-15,7,95,48
2014-02-15,8,5,33
2014-02-15,8,23,8
2014-02-15,8,59,2
2014-02-15,8,100,1
2014-02-15,9,5,36
2014-02-15,9,45,53
2014-02-15,10,5,46
2014-02-15,10,37,22
2014-02-15,11,9,90
2014-02-15,11,61,2
2014-02-15,11,68,34
2014-02-15,11,87,1
2014-02-15,12,16,48
2014-02-15,12,37,21
2014-02-15,12,79,2
2014-02-15,13,5,29
2014-02-15,13,36,52
2014-02-15,14,9,9
2014-02-15,14,25,2
2014-02-15,15,5,57
2014-02-15,15,45,91
2014-02-15,17,37,85
2014-02-15,18,5,6
2014-02-15,18,37,15
2014-02-15,20,5,66
2014-02-15,20,41,28
2014-02-15,21,5,32
2014-02-15,21,44,68
2014-02-15,21,109,5
2014-02-15,22,9,33
2014-02-15,22,68,19
2014-02-15,23,5,22
2014-02-15,23,45,27
2014-02-15,23,56,4
2014-02-15,24,6,70
2014-02-15,24,43,64
2014-02-15,24,60,1
2014-02-15,25,9,59
2014-02-15,25,12,3
2014-02-15,25,45,59
2014-02-15,25,50,1
2014-02-15,26,5,20
2014-02-15,26,45,46
2014-02-15,27,9,54
2014-02-15,27,68,18
2014-02-15,27,80,1
2014-02-15,28,5,64
2014-02-15,28,45,34
2014-02-15,29,8,9
2014-02-15,29,41,15
2014-02-15,29,45,60
2014-02-15,29,56,2
2014-02-15,31,9,43
2014-02-15,31,45,83
2014-02-15,31,67,14
2014-02-15,31,98,1
2014-02-15,32,9,32
2014-02-15,32,45,53
2014-02-15,33,9,42
2014-02-15,34,9,69
2014-02-15,34,45,85
2014-02-15,35,16,36
2014-02-15,35,66,21
2014-02-15,36,9,46
2014-02-15,36,30,2
2014-02-15,36,44,36
2014-02-15,37,5,71
2014-02-15,37,38,6
2014-02-15,37,45,39
2014-02-15,37,53,1
2014-02-15,38,9,70
2014-02-15,38,45,66
2014-02-15,39,9,5
2014-02-15,39,36,6
2014-02-15,39,103,1
2014-02-15,40,5,31
2014-02-15,40,45,57
2014-02-15,40,55,8
2014-02-15,41,16,33
2014-02-15,41,68,18
2014-02-15,41,108,3
2014-02-15,42,5,18
2014-02-15,42,45,54
2014-02-15,43,16,67
2014-02-15,43,37,10
2014-02-15,43,73,1
2014-02-15,44,5,35
2014-02-15,44,62,1
2014-02-15,44,68,48
2014-02-15,45,4,2
2014-02-15,45,9,17
2014-02-15,45,26,5
2014-02-15,45,34,14
2014-02-15,45,50,29
2014-02-16,1,9,56
2014-02-16,1,28,2
2014-02-16,1,40,4
2014-02-16,1,47,1
2014-02-16,1,99,3
2014-02-16,2,5,39
2014-02-16,2,11,1
2014-02-16,3,5,51
2014-02-16,3,45,85
2014-02-16,3,109,5
2014-02-16,4,27,15
2014-02-16,4,90,3
2014-02-16,5,16,50
2014-02-16,5,37,16
2014-02-16,6,9,65
2014-02-16,6,45,61
2014-02-16,6,107,5
2014-02-16,7,5,66
2014-02-16,7,23,46
2014-02-16,7,95,38
2014-02-16,8,5,26
2014-02-16,8,23,9
2014-02-16,8,59,1
2014-02-16,8,100,1
2014-02-16,9,5,45
2014-02-16,9,10,4
2014-02-16,9,45,76
2014-02-16,10,5,100
2014-02-16,10,37,21
2014-02-16,11,9,49
2014-02-16,11,68,35
2014-02-16,11,87,7
2014-02-16,12,16,68
2014-02-16,12,37,28
2014-02-16,12,79,1
2014-02-16,13,5,123
2014-02-16,13,36,50
2014-02-16,14,9,3
2014-02-16,15,5,53
2014-02-16,15,45,101
2014-02-16,17,37,13
2014-02-16,18,5,21
2014-02-16,18,37,12
2014-02-16,20,5,61
2014-02-16,20,41,35
2014-02-16,21,5,72
2014-02-16,21,44,69
2014-02-16,21,109,8
2014-02-16,22,9,121
2014-02-16,22,68,18
2014-02-16,23,5,26
2014-02-16,23,45,54
2014-02-16,24,6,24
2014-02-16,24,43,48
2014-02-16,25,9,120
2014-02-16,25,45,105
2014-02-16,26,5,23
2014-02-16,26,45,55
2014-02-16,27,9,55
2014-02-16,27,68,11
2014-02-16,28,5,70
2014-02-16,28,45,55
2014-02-16,29,8,41
2014-02-16,29,41,25
2014-02-16,29,45,86
2014-02-16,31,9,85
2014-02-16,31,45,123
2014-02-16,31,67,17
2014-02-16,32,9,41
2014-02-16,32,45,38
2014-02-16,33,9,131
2014-02-16,34,9,64
2014-02-16,34,45,79
2014-02-16,35,16,29
2014-02-16,35,66,13
2014-02-16,36,1,2
2014-02-16,36,9,36
2014-02-16,36,44,38
2014-02-16,37,5,41
2014-02-16,37,38,6
2014-02-16,37,45,39
2014-02-16,38,9,55
2014-02-16,38,45,95
2014-02-16,38,98,2
2014-02-16,39,9,2
2014-02-16,39,36,8
2014-02-16,39,103,2
2014-02-16,40,5,64
2014-02-16,40,45,81
2014-02-16,40,55,1
2014-02-16,41,16,47
2014-02-16,41,68,19
2014-02-16,41,108,2
2014-02-16,42,5,56
2014-02-16,42,45,61
2014-02-16,43,16,58
2014-02-16,43,37,14
2014-02-16,43,73,2
2014-02-16,43,105,3
2014-02-16,44,5,41
2014-02-16,44,62,1
2014-02-16,44,68,37
2014-02-16,44,94,2
2014-02-16,45,9,1
2014-02-16,45,26,1
2014-02-16,45,34,12
2014-02-17,1,9,27
2014-02-17,1,28,3
2014-02-17,1,40,1
2014-02-17,1,47,7
2014-02-17,2,5,40
2014-02-17,2,44,101
2014-02-17,3,5,100
2014-02-17,3,45,63
2014-02-17,3,109,2
2014-02-17,4,27,1
2014-02-17,4,90,1
2014-02-17,5,16,30
2014-02-17,5,37,14
2014-02-17,6,9,64
2014-02-17,6,45,54
2014-02-17,6,107,6
2014-02-17,7,5,40
2014-02-17,7,7,1
2014-02-17,7,23,27
2014-02-17,7,95,43
2014-02-17,8,5,26
2014-02-17,8,23,10
2014-02-17,8,59,2
2014-02-17,9,5,29
2014-02-17,9,45,65
2014-02-17,10,5,81
2014-02-17,10,37,17
2014-02-17,11,9,53
2014-02-17,11,68,33
2014-02-17,12,16,50
2014-02-17,12,37,24
2014-02-17,12,79,4
2014-02-17,13,5,54
2014-02-17,13,36,38
2014-02-17,14,9,6
2014-02-17,14,25,10
2014-02-17,15,5,20
2014-02-17,15,45,93
2014-02-17,17,9,86
2014-02-17,17,37,53
2014-02-17,18,5,14
2014-02-17,18,37,16
2014-02-17,18,57,3
2014-02-17,20,5,72
2014-02-17,20,41,29
2014-02-17,21,5,35
2014-02-17,21,44,48
2014-02-17,21,109,11
2014-02-17,22,9,49
2014-02-17,22,68,15
2014-02-17,23,5,22
2014-02-17,23,45,41
2014-02-17,23,56,3
2014-02-17,24,6,7
2014-02-17,24,43,67
2014-02-17,25,9,128
2014-02-17,25,45,71
2014-02-17,26,5,32
2014-02-17,26,45,56
2014-02-17,27,9,64
2014-02-17,27,68,18
2014-02-17,27,80,1
2014-02-17,28,5,18
2014-02-17,28,45,45
2014-02-17,29,8,30
2014-02-17,29,41,21
2014-02-17,29,45,44
2014-02-17,29,56,1
2014-02-17,31,9,76
2014-02-17,31,45,78
2014-02-17,31,67,9
2014-02-17,31,98,2
2014-02-17,32,9,39
2014-02-17,32,45,45
2014-02-17,33,9,79
2014-02-17,34,9,27
2014-02-17,34,31,2
2014-02-17,34,45,62
2014-02-17,35,16,31
2014-02-17,35,50,1
2014-02-17,35,66,11
2014-02-17,36,1,1
2014-02-17,36,9,58
2014-02-17,36,30,1
2014-02-17,36,44,46
2014-02-17,37,5,24
2014-02-17,37,38,2
2014-02-17,37,45,36
2014-02-17,38,9,100
2014-02-17,38,45,72
2014-02-17,38,98,1
2014-02-17,39,36,5
2014-02-17,40,5,23
2014-02-17,40,45,75
2014-02-17,40,55,2
2014-02-17,41,16,29
2014-02-17,41,68,24
2014-02-17,41,108,14
2014-02-17,42,5,9
2014-02-17,42,45,66
2014-02-17,43,16,49
2014-02-17,43,37,11
2014-02-17,44,5,37
2014-02-17,44,68,43
2014-02-17,44,94,2
2014-02-17,45,9,7
2014-02-17,45,26,1
2014-02-17,45,34,3
2014-02-18,1,9,1
2014-02-18,1,28,2
2014-02-18,1,40,1
2014-02-18,1,47,2
2014-02-18,1,99,1
2014-02-18,2,5,48
2014-02-18,2,44,66
2014-02-18,3,5,27
2014-02-18,3,45,45
2014-02-18,3,109,3
2014-02-18,4,9,90
2014-02-18,4,27,17
2014-02-18,6,9,58
2014-02-18,6,45,62
2014-02-18,6,107,2
2014-02-18,7,5,24
2014-02-18,7,23,26
